type,word,pos1,stemmed1,polarity
strongsubj,meddlesome,anypos,y,negative
strongsubj,mediocre,adj,n,negative
strongsubj,mediocrity,noun,n,negative
strongsubj,melancholy,adj,n,negative
strongsubj,melodramatic,adj,n,negative
strongsubj,melodramatically,adverb,n,negative
strongsubj,menace,noun,n,negative
strongsubj,menace,verb,y,negative
strongsubj,menacing,anypos,n,negative
strongsubj,menacingly,anypos,n,negative
strongsubj,mendacious,adj,n,negative
strongsubj,mendacity,noun,n,negative
weaksubj,menial,adj,n,negative
strongsubj,merciless,adj,n,negative
strongsubj,mercilessly,adverb,n,negative
strongsubj,mere,adj,n,negative
strongsubj,mere,anypos,y,negative
strongsubj,merely,anypos,y,negative
strongsubj,mess,adj,n,negative
strongsubj,mess,noun,n,negative
weaksubj,messy,adj,n,negative
strongsubj,midget,adj,n,negative
strongsubj,midget,noun,n,negative
weaksubj,miff,verb,y,negative
strongsubj,militancy,adj,n,negative
strongsubj,militancy,noun,n,negative
weaksubj,mind,verb,y,negative
strongsubj,mindless,anypos,n,negative
strongsubj,mindlessly,anypos,n,negative
strongsubj,mirage,adj,n,negative
strongsubj,mirage,noun,n,negative
strongsubj,mire,noun,n,negative
strongsubj,mire,verb,y,negative
weaksubj,misapprehend,verb,y,negative
strongsubj,misbecome,verb,y,negative
strongsubj,misbecoming,adj,n,negative
strongsubj,misbegotten,adj,n,negative
strongsubj,misbehave,verb,y,negative
strongsubj,misbehavior,noun,n,negative
weaksubj,miscalculate,verb,y,negative
weaksubj,miscalculation,adj,n,negative
weaksubj,miscalculation,noun,n,negative
strongsubj,mischief,adj,n,negative
strongsubj,mischief,noun,n,negative
strongsubj,mischievous,anypos,n,negative
strongsubj,mischievously,anypos,n,negative
strongsubj,misconception,anypos,n,negative
strongsubj,misconceptions,adj,n,negative
strongsubj,misconceptions,noun,n,negative
strongsubj,miscreant,noun,n,negative
strongsubj,miscreants,noun,n,negative
strongsubj,misdirection,noun,n,negative
strongsubj,miser,noun,n,negative
strongsubj,miserable,adj,n,negative
strongsubj,miserableness,noun,n,negative
strongsubj,miserably,anypos,n,negative
strongsubj,miseries,noun,n,negative
strongsubj,miserly,anypos,n,negative
strongsubj,misery,anypos,n,negative
strongsubj,misery,noun,n,negative
strongsubj,misfit,noun,n,negative
strongsubj,misfortune,noun,n,negative
strongsubj,misgiving,noun,n,negative
strongsubj,misgivings,noun,n,negative
strongsubj,misguidance,noun,n,negative
strongsubj,misguide,verb,y,negative
strongsubj,misguided,adj,n,negative
strongsubj,mishandle,verb,y,negative
strongsubj,mishap,noun,n,negative
strongsubj,misinform,verb,y,negative
strongsubj,misinformed,adj,n,negative
strongsubj,misinterpret,verb,y,negative
strongsubj,misjudge,verb,y,negative
strongsubj,misjudgment,noun,n,negative
strongsubj,mislead,noun,n,negative
strongsubj,mislead,verb,y,negative
strongsubj,misleading,anypos,n,negative
strongsubj,misleadingly,anypos,y,negative
strongsubj,mislike,verb,y,negative
strongsubj,mismanage,verb,y,negative
strongsubj,misread,verb,y,negative
strongsubj,misreading,adj,n,negative
strongsubj,misreading,noun,n,negative
strongsubj,misrepresent,verb,y,negative
strongsubj,misrepresentation,anypos,y,negative
weaksubj,miss,verb,y,negative
strongsubj,misstatement,noun,n,negative
strongsubj,mistake,adj,n,negative
strongsubj,mistake,noun,n,negative
strongsubj,mistaken,verb,y,negative
strongsubj,mistakenly,adverb,n,negative
strongsubj,mistakes,adj,n,negative
strongsubj,mistakes,noun,n,negative
weaksubj,mistified,adj,n,negative
strongsubj,mistrust,adj,n,negative
strongsubj,mistrust,noun,n,negative
strongsubj,mistrustful,anypos,y,negative
strongsubj,mistrustfully,anypos,y,negative
strongsubj,misunderstand,verb,n,negative
strongsubj,misunderstanding,adj,n,negative
strongsubj,misunderstanding,noun,n,negative
strongsubj,misunderstanding,verb,n,negative
strongsubj,misunderstandings,adj,n,negative
strongsubj,misunderstandings,noun,n,negative
strongsubj,misunderstood,verb,n,negative
strongsubj,misuse,verb,y,negative
strongsubj,moan,verb,y,negative
strongsubj,mock,adj,n,negative
strongsubj,mock,verb,y,negative
strongsubj,mockeries,noun,n,negative
strongsubj,mockery,noun,n,negative
strongsubj,mocking,adj,n,negative
strongsubj,mockingly,anypos,n,negative
strongsubj,molest,verb,y,negative
strongsubj,molestation,noun,n,negative
strongsubj,monotonous,adj,n,negative
strongsubj,monotony,noun,n,negative
strongsubj,monster,noun,n,negative
strongsubj,monstrosities,noun,n,negative
strongsubj,monstrosity,noun,n,negative
strongsubj,monstrous,adj,n,negative
strongsubj,monstrously,anypos,n,negative
strongsubj,moody,adj,n,negative
weaksubj,moon,verb,y,negative
weaksubj,moot,adj,n,negative
weaksubj,mope,verb,y,negative
strongsubj,morbid,adj,n,negative
strongsubj,morbidly,adj,n,negative
strongsubj,mordant,adj,n,negative
strongsubj,mordantly,adj,n,negative
strongsubj,moribund,adj,n,negative
strongsubj,mortification,noun,n,negative
strongsubj,mortified,adj,n,negative
strongsubj,mortify,verb,y,negative
strongsubj,mortifying,adj,n,negative
strongsubj,mortifying,anypos,n,negative
weaksubj,motionless,adj,n,negative
strongsubj,motley,adj,n,negative
strongsubj,mourn,verb,y,negative
strongsubj,mourner,noun,n,negative
strongsubj,mournful,anypos,n,negative
strongsubj,mournfully,anypos,n,negative
weaksubj,muddle,verb,y,negative
weaksubj,muddy,adj,n,negative
strongsubj,mudslinger,noun,n,negative
strongsubj,mudslinging,noun,n,negative
strongsubj,mulish,adj,n,negative
strongsubj,multipolarization,adj,n,negative
strongsubj,multipolarization,noun,n,negative
strongsubj,mundane,adj,n,negative
weaksubj,murder,noun,n,negative
weaksubj,murder,verb,y,negative
weaksubj,murderous,adj,n,negative
weaksubj,murderously,adverb,n,negative
weaksubj,murky,adj,n,negative
strongsubj,muscleflexing,anypos,n,negative
strongsubj,mysterious,adj,n,negative
strongsubj,mysteriously,adverb,n,negative
strongsubj,mystery,noun,n,negative
weaksubj,mystify,verb,y,negative
strongsubj,myth,adj,n,negative
strongsubj,myth,noun,n,negative
strongsubj,nag,verb,y,negative
strongsubj,nagging,anypos,y,negative
strongsubj,naive,adj,n,negative
strongsubj,naively,adverb,n,negative
weaksubj,narrow,adj,n,negative
strongsubj,narrower,adj,n,negative
strongsubj,narrower,noun,n,negative
strongsubj,nastily,anypos,n,negative
strongsubj,nastiness,noun,n,negative
strongsubj,nasty,adj,n,negative
strongsubj,nationalism,adj,n,negative
strongsubj,nationalism,noun,n,negative
strongsubj,naughty,adj,n,negative
weaksubj,nauseate,verb,y,negative
strongsubj,nauseating,adj,n,negative
strongsubj,nauseatingly,adverb,n,negative
strongsubj,nebulous,adj,n,negative
strongsubj,nebulous,noun,n,negative
strongsubj,nebulously,anypos,n,negative
weaksubj,need,adj,n,negative
weaksubj,need,noun,n,negative
weaksubj,needless,adj,n,negative
weaksubj,needlessly,adverb,n,negative
weaksubj,needy,adj,n,negative
strongsubj,nefarious,adj,n,negative
strongsubj,nefariously,anypos,n,negative
weaksubj,negate,verb,y,negative
weaksubj,negation,noun,n,negative
weaksubj,negative,adj,n,negative
strongsubj,neglect,noun,n,negative
strongsubj,neglect,verb,y,negative
strongsubj,neglected,adj,n,negative
strongsubj,negligence,noun,n,negative
strongsubj,negligent,adj,n,negative
weaksubj,negligible,adj,n,negative
strongsubj,nemesis,noun,n,negative
strongsubj,nervous,adj,n,negative
strongsubj,nervously,adverb,n,negative
strongsubj,nervousness,noun,n,negative
weaksubj,nettle,verb,y,negative
strongsubj,nettlesome,adj,n,negative
strongsubj,neurotic,adj,n,negative
strongsubj,neurotically,adverb,n,negative
weaksubj,niggle,verb,y,negative
strongsubj,nightmare,noun,n,negative
strongsubj,nightmarish,adj,n,negative
strongsubj,nightmarishly,adverb,n,negative
strongsubj,nix,verb,y,negative
weaksubj,noisy,adj,n,negative
strongsubj,nonconfidence,adj,n,negative
strongsubj,nonconfidence,noun,n,negative
weaksubj,nonexistent,adj,n,negative
strongsubj,nonsense,anypos,n,negative
strongsubj,nosey,adj,n,negative
strongsubj,notorious,adj,n,negative
strongsubj,notoriously,adverb,n,negative
strongsubj,nuisance,adj,n,negative
strongsubj,nuisance,noun,n,negative
weaksubj,numb,verb,y,negative
strongsubj,obese,adj,n,negative
strongsubj,obese,noun,n,negative
strongsubj,object,verb,y,negative
strongsubj,objection,adj,n,negative
strongsubj,objection,noun,n,negative
strongsubj,objectionable,adj,n,negative
strongsubj,objections,adj,n,negative
strongsubj,objections,noun,n,negative
weaksubj,oblique,adj,n,negative
strongsubj,obliterate,verb,y,negative
strongsubj,obliterated,adj,n,negative
strongsubj,oblivious,adj,n,negative
strongsubj,oblivious,noun,n,negative
strongsubj,obnoxious,adj,n,negative
strongsubj,obnoxiously,anypos,n,negative
strongsubj,obscene,adj,n,negative
strongsubj,obscenely,anypos,n,negative
strongsubj,obscenity,noun,n,negative
weaksubj,obscure,adj,n,negative
strongsubj,obscure,verb,y,negative
strongsubj,obscurity,anypos,y,negative
strongsubj,obsess,verb,y,negative
strongsubj,obsession,noun,n,negative
strongsubj,obsessions,noun,n,negative
strongsubj,obsessive,adj,n,negative
strongsubj,obsessively,anypos,n,negative
strongsubj,obsessiveness,noun,n,negative
weaksubj,obsolete,adj,n,negative
strongsubj,obstacle,adj,n,negative
strongsubj,obstacle,noun,n,negative
strongsubj,obstinate,adj,n,negative
strongsubj,obstinately,anypos,n,negative
weaksubj,obstruct,verb,y,negative
weaksubj,obstruction,noun,n,negative
strongsubj,obtrusive,adj,n,negative
strongsubj,obtuse,adj,n,negative
strongsubj,obviously,anypos,n,negative
weaksubj,odd,adj,n,negative
weaksubj,odd,anypos,y,negative
strongsubj,odder,anypos,y,negative
strongsubj,oddest,anypos,y,negative
strongsubj,oddities,adj,n,negative
strongsubj,oddities,noun,n,negative
strongsubj,oddity,noun,n,negative
strongsubj,oddly,anypos,n,negative
weaksubj,offence,adj,n,negative
weaksubj,offence,noun,n,negative
strongsubj,offend,adj,n,negative
strongsubj,offend,verb,y,negative
strongsubj,offending,anypos,n,negative
strongsubj,offenses,adj,n,negative
strongsubj,offenses,noun,n,negative
weaksubj,offensive,adj,n,negative
weaksubj,offensive,anypos,y,negative
weaksubj,offensive,noun,n,negative
strongsubj,offensively,anypos,n,negative
strongsubj,offensiveness,noun,n,negative
strongsubj,officious,adj,n,negative
strongsubj,ominous,adj,n,negative
strongsubj,ominously,anypos,n,negative
weaksubj,omission,noun,n,negative
weaksubj,omit,verb,y,negative
strongsubj,onerous,adj,n,negative
strongsubj,onerously,anypos,n,negative
strongsubj,oneside,adj,n,negative
strongsubj,onesided,anypos,n,negative
weaksubj,onslaught,adj,n,negative
weaksubj,onslaught,noun,n,negative
strongsubj,opinionated,adj,n,negative
strongsubj,opponent,noun,n,negative
weaksubj,opportunistic,adj,n,negative
strongsubj,oppose,verb,y,negative
strongsubj,opposition,adj,n,negative
strongsubj,opposition,noun,n,negative
strongsubj,oppositions,adj,n,negative
strongsubj,oppositions,noun,n,negative
strongsubj,oppress,verb,y,negative
strongsubj,oppression,adj,n,negative
strongsubj,oppression,noun,n,negative
strongsubj,oppressive,adj,n,negative
strongsubj,oppressively,anypos,n,negative
strongsubj,oppressiveness,noun,n,negative
strongsubj,oppressors,adj,n,negative
strongsubj,oppressors,noun,n,negative
strongsubj,ordeal,noun,n,negative
weaksubj,orphan,noun,n,negative
strongsubj,ostracize,verb,y,negative
weaksubj,outbreak,noun,n,negative
strongsubj,outburst,adj,n,negative
strongsubj,outburst,noun,n,negative
strongsubj,outbursts,adj,n,negative
strongsubj,outbursts,noun,n,negative
strongsubj,outcast,noun,n,negative
strongsubj,outcry,noun,n,negative
weaksubj,outdated,adj,n,negative
strongsubj,outlaw,noun,n,negative
weaksubj,outmoded,adj,n,negative
strongsubj,outrage,noun,n,negative
strongsubj,outrage,verb,y,negative
strongsubj,outraged,adj,n,negative
strongsubj,outrageous,adj,n,negative
strongsubj,outrageous,anypos,y,negative
strongsubj,outrageously,anypos,n,negative
strongsubj,outrageousness,noun,n,negative
strongsubj,outrages,noun,n,negative
weaksubj,outsider,noun,n,negative
strongsubj,overact,anypos,y,negative
strongsubj,overact,verb,y,negative
strongsubj,overacted,anypos,n,negative
strongsubj,overacted,anypos,n,negative
weaksubj,overawe,verb,y,negative
weaksubj,overbalance,verb,y,negative
weaksubj,overbalanced,adj,n,negative
strongsubj,overbearing,adj,n,negative
strongsubj,overbearingly,adverb,n,negative
strongsubj,overblown,adj,n,negative
strongsubj,overcome,verb,y,negative
strongsubj,overdo,verb,y,negative
strongsubj,overdone,anypos,n,negative
strongsubj,overdue,adj,n,negative
strongsubj,overemphasize,verb,y,negative
strongsubj,overkill,noun,n,negative
strongsubj,overlook,verb,y,negative
strongsubj,overplay,verb,y,negative
weaksubj,overpower,verb,y,negative
weaksubj,overreach,verb,y,negative
weaksubj,overrun,verb,y,negative
weaksubj,overshadow,verb,y,negative
weaksubj,oversight,noun,n,negative
weaksubj,oversimplification,noun,n,negative
weaksubj,oversimplified,adj,n,negative
weaksubj,oversimplify,verb,y,negative
weaksubj,oversized,adj,n,negative
strongsubj,overstate,anypos,y,negative
strongsubj,overstatement,adj,n,negative
strongsubj,overstatement,noun,n,negative
strongsubj,overstatements,anypos,n,negative
weaksubj,overtaxed,adj,n,negative
weaksubj,overthrow,verb,y,negative
weaksubj,overturn,verb,y,negative
weaksubj,overvaluation,adj,n,negative
weaksubj,overvaluation,noun,n,negative
weaksubj,overwhelm,verb,y,negative
strongsubj,overwhelming,adj,n,negative
strongsubj,overwhelmingly,anypos,n,negative
strongsubj,overworked,adj,n,negative
strongsubj,overzealous,adj,n,negative
strongsubj,overzealously,adverb,n,negative
strongsubj,pain,adj,n,negative
strongsubj,pain,noun,n,negative
weaksubj,pain,verb,y,negative
weaksubj,painful,adj,n,negative
weaksubj,painfully,adverb,n,negative
strongsubj,pains,adj,n,negative
strongsubj,pains,noun,n,negative
weaksubj,pale,adj,n,negative
weaksubj,pale,noun,n,negative
strongsubj,paltry,adj,n,negative
weaksubj,pan,verb,y,negative
strongsubj,pandemonium,noun,n,negative
strongsubj,panic,noun,n,negative
strongsubj,panic,verb,y,negative
strongsubj,panicky,adj,n,negative
strongsubj,paradoxical,adj,n,negative
strongsubj,paradoxically,adverb,n,negative
weaksubj,paralize,verb,n,negative
weaksubj,paralyzed,adj,n,negative
strongsubj,paranoia,noun,n,negative
strongsubj,paranoid,adj,n,negative
weaksubj,parasite,noun,n,negative
strongsubj,pariah,noun,n,negative
strongsubj,parody,verb,y,negative
strongsubj,partiality,adj,n,negative
strongsubj,partiality,noun,n,negative
strongsubj,partisan,adj,n,negative
strongsubj,partisan,noun,n,negative
strongsubj,partisans,adj,n,negative
strongsubj,partisans,noun,n,negative
strongsubj,passe,adj,n,negative
weaksubj,passive,adj,n,negative
strongsubj,passive,noun,n,negative
strongsubj,passiveness,adj,n,negative
strongsubj,passiveness,noun,n,negative
strongsubj,pathetic,adj,n,negative
strongsubj,pathetically,anypos,n,negative
strongsubj,patronize,verb,y,negative
strongsubj,paucity,adj,n,negative
strongsubj,paucity,noun,n,negative
strongsubj,pauper,noun,n,negative
strongsubj,paupers,adj,n,negative
strongsubj,paupers,noun,n,negative
strongsubj,payback,adj,n,negative
strongsubj,payback,noun,n,negative
strongsubj,peculiar,anypos,n,negative
strongsubj,peculiarly,anypos,y,negative
strongsubj,pedantic,adj,n,negative
weaksubj,pedestrian,adj,n,negative
strongsubj,peeve,verb,y,negative
strongsubj,peeved,adj,n,negative
strongsubj,peevish,adj,n,negative
strongsubj,peevishly,adverb,n,negative
strongsubj,penalize,verb,y,negative
weaksubj,penalty,adj,n,negative
weaksubj,penalty,noun,n,negative
strongsubj,perfidious,adj,n,negative
strongsubj,perfidity,noun,n,negative
strongsubj,perfunctory,adj,n,negative
strongsubj,perfunctory,noun,n,negative
strongsubj,peril,noun,n,negative
weaksubj,perilous,adj,n,negative
weaksubj,perilously,adverb,n,negative
weaksubj,peripheral,adj,n,negative
strongsubj,perish,verb,y,negative
strongsubj,pernicious,adj,n,negative
strongsubj,perplex,verb,y,negative
strongsubj,perplexed,adj,n,negative
strongsubj,perplexing,anypos,n,negative
strongsubj,perplexity,noun,n,negative
strongsubj,persecute,verb,y,negative
strongsubj,persecution,adj,n,negative
strongsubj,persecution,noun,n,negative
strongsubj,pertinacious,adj,n,negative
strongsubj,pertinaciously,adverb,n,negative
strongsubj,pertinacity,noun,n,negative
strongsubj,perturb,verb,y,negative
strongsubj,perturbed,adj,n,negative
strongsubj,pervasive,adj,n,negative
strongsubj,pervasive,noun,n,negative
strongsubj,perverse,adj,n,negative
strongsubj,perversely,anypos,n,negative
strongsubj,perversion,noun,n,negative
strongsubj,perversity,noun,n,negative
strongsubj,pervert,verb,y,negative
strongsubj,perverted,anypos,n,negative
strongsubj,pessimism,noun,n,negative
strongsubj,pessimistic,adj,n,negative
strongsubj,pessimistically,anypos,n,negative
strongsubj,pest,noun,n,negative
strongsubj,pestilent,adj,n,negative
strongsubj,petrified,adj,n,negative
strongsubj,petrify,verb,y,negative
strongsubj,pettifog,verb,y,negative
strongsubj,petty,adj,n,negative
strongsubj,phobia,noun,n,negative
strongsubj,phobic,adj,n,negative
strongsubj,phony,adj,n,negative
strongsubj,picky,adj,n,negative
strongsubj,pillage,verb,n,negative
strongsubj,pillory,verb,y,negative
weaksubj,pinch,noun,n,negative
weaksubj,pinch,verb,y,negative
strongsubj,pine,verb,y,negative
weaksubj,pique,verb,y,negative
strongsubj,pitiable,adj,n,negative
strongsubj,pitiful,adj,n,negative
strongsubj,pitifully,adj,n,negative
strongsubj,pitiless,adj,n,negative
strongsubj,pitilessly,adverb,n,negative
strongsubj,pittance,noun,n,negative
strongsubj,pity,noun,n,negative
strongsubj,pity,verb,y,negative
strongsubj,plagiarize,verb,y,negative
strongsubj,plague,adj,n,negative
strongsubj,plague,noun,n,negative
weaksubj,plague,verb,y,negative
strongsubj,plaything,adj,n,negative
strongsubj,plaything,noun,n,negative
weaksubj,plea,noun,n,negative
strongsubj,pleas,adj,n,negative
strongsubj,pleas,noun,n,negative
strongsubj,plebeian,adj,n,negative
